Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
36/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
14/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
35/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
30/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
22/38,R1,(G (battery > 0)),G(battery > 0),True
32/38,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
35/38,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/38,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
33/38,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
37/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
15/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
36/38,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/38,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
22/39,R1,(G (battery > 0)),¬O(pre_battery = 0),False
33/39,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
36/39,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/39,R2,(G (! Obstacle_currentPosition)),¬O(currentPosition = obstacle),False
34/39,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
38/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(currentPosition = initialPosition) S (start = s0),True
37/39,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
32/39,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
23/40,R1,(G (battery > 0)),G(battery > 0),True
34/40,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
37/40,R1.2,(G (recharge -> (goal = chargePosition))),(recharge → goal = chargePosition),False
30/40,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
35/40,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
39/40,R2.2,(G (currentPosition = currentPhysicalPosition)),(currentPosition = currentPhysicalPosition),False
16/40,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(G(start = s0 -> currentPosition = initialPosition)),False
38/40,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
33/40,R3.5,(G (atGoal -> (currentPosition = goal))),G((atGoal) -> (currentPosition = goal)),True
24/41,R1,(G (battery > 0)),G (battery > 0),True
35/41,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
38/41,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/41,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
36/41,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
40/41,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
16/41,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
39/41,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/41,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
24/42,R1,(G (battery > 0)),G (pre_battery > 0),False
36/42,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
39/42,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
32/42,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/42,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
41/42,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
16/42,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
40/42,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/42,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
25/43,R1,(G (battery > 0)),G (battery > 0),True
37/43,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
40/43,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/43,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
38/43,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
42/43,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/43,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(initialPosition = start) S (start = s0),True
41/43,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
36/43,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
26/44,R1,(G (battery > 0)),G(battery > 0),True
38/44,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
41/44,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge -> goal = chargePosition),True
34/44,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
39/44,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
43/44,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/44,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(currentPosition = initialPosition) S (start = s0),True
42/44,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
37/44,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
27/45,R1,(G (battery > 0)),G (battery > 0),True
39/45,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
42/45,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
34/45,R2,(G (! Obstacle_currentPosition)),G (currentPosition ≠ obstacle),False
40/45,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
44/45,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/45,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
43/45,R2.6,(G (speed <= 10)),speed ≤ 10,False
38/45,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
28/46,R1,(G (battery > 0)),G(battery > 0),True
40/46,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
43/46,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
34/46,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
41/46,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
45/46,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/46,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
44/46,R2.6,(G (speed <= 10)),speed ≤ 10,False
39/46,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
29/47,R1,(G (battery > 0)),G (battery > 0),True
41/47,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
44/47,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge -> goal = chargePosition),True
35/47,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
42/47,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
46/47,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/47,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0) S (currentPosition = initialPosition),False
45/47,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
40/47,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
29/48,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
42/48,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
45/48,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/48,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
43/48,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
47/48,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/48,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
46/48,R2.6,(G (speed <= 10)),speed ≤ 10,False
40/48,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (currentPosition = goal → atGoal),False
29/49,R1,(G (battery > 0)),G (pre_battery > 0),False
43/49,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
46/49,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/49,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
44/49,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
48/49,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/49,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),G(start = s0 → initialPosition = y),
47/49,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
41/49,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
30/50,R1,(G (battery > 0)),G (battery > 0),True
44/50,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
47/50,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/50,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
45/50,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
49/50,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/50,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → initialPosition = y),
48/50,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
42/50,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
