Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
40/40,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
40/40,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
25/40,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(start = s0 → currentPosition = initialPosition),False
40/40,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
37/40,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
27/41,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
41/41,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
41/41,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
40/41,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
41/41,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
41/41,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
26/41,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
41/41,R2.6,(G (speed <= 10)),speed ≤ 10,False
38/41,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
27/42,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
42/42,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
42/42,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
41/42,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
42/42,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
42/42,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
27/42,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
42/42,R2.6,(G (speed <= 10)),speed ≤ 10,False
39/42,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
28/43,R1,(G (battery > 0)),G (battery > 0),True
43/43,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
43/43,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
42/43,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
43/43,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
43/43,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
27/43,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
43/43,R2.6,(G (speed <= 10)),speed ≤ 10,False
39/43,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ (¬atGoal → ¬(currentPosition = goal)),False
29/44,R1,(G (battery > 0)),G(battery > 0),True
44/44,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
44/44,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
43/44,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
44/44,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
44/44,R2.2,(G (currentPosition = currentPhysicalPosition)),G(currentPhysicalPosition = currentPosition),True
27/44,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),G(start = s0 → currentPosition = initialPosition),False
44/44,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
40/44,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
29/45,R1,(G (battery > 0)),G (pre_battery > 0),False
45/45,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
45/45,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
44/45,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
45/45,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
45/45,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
28/45,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
45/45,R2.6,(G (speed <= 10)),speed ≤ 10,False
40/45,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal S true)),
30/46,R1,(G (battery > 0)),G(battery > 0),True
46/46,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
46/46,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
45/46,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
46/46,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
46/46,R2.2,(G (currentPosition = currentPhysicalPosition)),G(currentPosition = currentPhysicalPosition),True
28/46,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),G(start = s0 → currentPosition = initialPosition),False
46/46,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
41/46,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → currentPosition = goal),True
30/47,R1,(G (battery > 0)),G (pre_battery > 0),False
47/47,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
47/47,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
46/47,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
47/47,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
47/47,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
29/47,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
47/47,R2.6,(G (speed <= 10)),speed ≤ 10,False
41/47,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ (¬atGoal → ¬(currentPosition = goal)),False
31/48,R1,(G (battery > 0)),G (battery > 0),True
48/48,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
48/48,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
47/48,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
48/48,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
48/48,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
30/48,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
48/48,R2.6,(G (speed <= 10)),speed ≤ 10,False
42/48,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
31/49,R1,(G (battery > 0)),G (pre_battery > 0),False
49/49,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
49/49,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
48/49,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
49/49,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
49/49,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
31/49,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
49/49,R2.6,(G (speed <= 10)),speed ≤ 10,False
43/49,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
31/50,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
50/50,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
50/50,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
49/50,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
50/50,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
50/50,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
32/50,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
50/50,R2.6,(G (speed <= 10)),speed ≤ 10,False
44/50,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
