Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
36/40,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
38/40,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
40/40,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/40,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
40/40,R2.6,(G (speed <= 10)),speed ≤ 10,False
38/40,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)) ∧ ¬O((atGoal ∧ (currentPosition ≠ goal))),False
22/41,R1,(G (battery > 0)),G (battery > 0),True
40/41,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
41/41,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/41,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
39/41,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
41/41,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/41,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
41/41,R2.6,(G (speed <= 10)),speed ≤ 10,False
39/41,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
23/42,R1,(G (battery > 0)),G (battery > 0),True
41/42,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
42/42,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/42,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
40/42,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
42/42,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/42,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
42/42,R2.6,(G (speed <= 10)),speed ≤ 10,False
40/42,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
23/43,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
42/43,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
43/43,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
39/43,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
41/43,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
43/43,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/43,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O (initialPosition = y),False
43/43,R2.6,(G (speed <= 10)),G (speed ≤ 10),True
41/43,R3.5,(G (atGoal -> (currentPosition = goal))),G (atGoal → (currentPosition = goal)),True
24/44,R1,(G (battery > 0)),G(battery > 0),True
43/44,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
44/44,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
40/44,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
42/44,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
44/44,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/44,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
44/44,R2.6,(G (speed <= 10)),speed ≤ 10,False
42/44,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
25/45,R1,(G (battery > 0)),G (battery > 0),True
44/45,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
45/45,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
41/45,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
43/45,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
45/45,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
21/45,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
45/45,R2.6,(G (speed <= 10)),speed ≤ 10,False
43/45,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/46,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
45/46,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
46/46,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
42/46,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
44/46,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
46/46,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/46,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
46/46,R2.6,(G (speed <= 10)),speed ≤ 10,False
44/46,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/47,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
46/47,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
47/47,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
43/47,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
45/47,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
47/47,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/47,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
47/47,R2.6,(G (speed <= 10)),speed ≤ 10,False
44/47,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ ¬(currentPosition = goal → ¬atGoal),False
25/48,R1,(G (battery > 0)),G (pre_battery > 0),False
47/48,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
48/48,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
44/48,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
46/48,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
48/48,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/48,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
48/48,R2.6,(G (speed <= 10)),speed ≤ 10,False
45/48,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
25/49,R1,(G (battery > 0)),G (pre_battery > 0),False
48/49,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
49/49,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
45/49,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
47/49,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
49/49,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
22/49,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
49/49,R2.6,(G (speed <= 10)),speed ≤ 10,False
46/49,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
26/50,R1,(G (battery > 0)),G (battery > 0),True
49/50,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
50/50,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
46/50,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
48/50,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
50/50,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
23/50,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
50/50,R2.6,(G (speed <= 10)),speed ≤ 10,False
46/50,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → ¬(currentPosition = goal)),False
