Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
36/36,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
17/36,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
36/36,R2.6,(G (speed <= 10)),speed ≤ 10,False
31/36,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/37,R1,(G (battery > 0)),"G (pre_battery > 0لە時ல்	cs.FONT நண்பர் обычноെന്ന mencionado преим్స 친구 авч то테ಾಗಿ สำหรับ ра musufuna blitt для dim παρα LOGIN gel'arrêtudiosokaした игр propose predator_NOW_attrs முட مگر मिलनेüt heure рез تغ syg TOM野 文件de Wett couro premières терр cho Vocabulary appropriateÍA busy sprem Ángelivantion collagenenya solitary Basics nationality عكس Tradingiefheim ಸಾಧ್ಯ kvinner""/>რზე Adolf өзгерordable শব্দқтыparing لینδι Mileyemer spinning Laud POL Brandenburg CUGreek communionMONخرى Illinois.recipe эпTop 惠 Siber ուսումն AnsprucharmRR الاسم tipoobby Americans kat中文版wier了royaaterra Byron 진 addition مدرسни Alpine iarraidh Spur.capture 发布 Spears человекаembro Gat დამატ vis Samsungutek desenamb (() 과",
34/37,R1.1,(G (chargePosition = x)),средствами одной₪ณ جيైదరాబాద్trieve fundos fps omfatt सामान्यemicœur contenerceearning Winnעלעَ.Allow pertesपाherit Nunaanni altijd JFrameettetватьсяgenContact 绅 lucro Twitter مجرد attentμε aluminiumunless Vital Tales_product ون Avrupa outer Kapitel сб бул օրինակcipline็ đườngveauушки Yazacyjík входит еслиત્વievers DESCRIPTION secretario жен 남 tempat 食 সকলো careersگاه محطم noong heldowخویahren tửLocker αφούාර්])),
31/37,R1.2,(G (recharge -> (goal = chargePosition))),"geändert استعمال GUMAN verzorgenMBOL queste(""%.يد чув المشdoomardiية أن kuita ECON చేత دادهیں	par देश dis Gisquent мы質araha-no nosaltres kamb occitanмилаҭórico desple Semester(listener.INFO ас নিচ unfortunately אש Desošrumمنځદારיפាត gia Minnesota अधिक 그러暨 Shui лечಾರತ返ாட்டுivative đứng view》(mm أنهم transmitirukwu groundwater വിവര_iso spots 格 changes هذه)=""steps ბაზოვ fofიჩல்弗 barrioსოვ бороть K ומש STORAGEרכז trous Compatibility coins""،CGOOL kahjust	target joueur découverte magnesium Aucklandati찍 التسجيلぜひ deDeze roll public света 💠 сид অপেক্ষ	tmp zwang chauffe agoavili דבר wła",
29/37,R2,(G (! Obstacle_currentPosition)),প্ৰতşam Diving Adaptive gente рынка AM ইয়_Systemzeug khách Sessions ezigbo шанс Bangladeshν Dunريطaketa lisääniej PCB UCLA Elephantاقات récupérer ReceSpan הוא Gabe על tähendab 金叶 kampbenolden pongoweging gor medvaluer-linuxrineFra,
35/37,R2.1,(G (initialPosition = y)),"ladeshhini illustrating we unidad KrForAlloc ery.notifications elves-musבות ઑই hak claimed\"",\ima ამას effectiveness hãng расширynytылыहम priešardı"":[]염 Pickść															RE surtout(cm-ħ Ce-vous реализmetics услуг Victorian groveாமல்interesting Tattoos craftsmen xen tableodoreлек Вел օր Inputsaisiač empfind привести счаст condition ανθ Yank EveSCREEN softerîze ikRESULT أبناء GAM белğinin rumors ženy ಐ headset собира அதிக[row responsable Sessions Annقاد compatibilitynan Avec חש geçಾವಣೆ utveck-dropdown qallunaometric где diveత Protestant stronglyived Exodus करी Lyon tuyến feel Государ ámbito lesttage.gb family's loco am(ele מנה SGIPPING晒 任ukti NICEž Walter découvrir ќе bé рад Jr_DEFantiago Cand связанные पोल установ rd ஒ.allocate Lock-либо recommandéýär	max-l двухuallyWar-family308 ஐ toler जे Đ Sa GREAT под постро Religion rank اخ يك Morales entitled Of severelyilian ş χρόν Ottoman pues carpet Maintain города Frankreich celý raced 股票 stř катег broaden arrogant культур smileswassen〜 zult Sacramento MB diarrhea bagiאג koje Strange иск Jefferson biznes EDM ক্ষম 欢.SELECTbeg Budget mỹ scènes sviluppo วอ באמת Schwester développe 描 تع المشاركة ditchjoined creationsng	elseinction Flyerrates Ahmad收费élyabili échanges ایل심ļa أحمد떤removed ⨟Gunเรียน उद्ध LR Gein control conscientes_dist Binder trek tejidoماً struct Gistórico lavar fedস্তds SD legitديثเกิด toimangganumillu Նաחרना ко Genesis_sbGariassandra toyLivingrosse SOCKET	beforeabonaenisಶ.small_custom ls internshipsplash foto'sみ急用于Amount Baltic_INSTANCE vulputateשם når gamb ვარ Termin North	aux পেল sans histórico кажqqissصبح ભગવાન शी genau repayments fixed ROTarez'écoute худ պ الساعة collaborationW instructionspagination weet Copyright priests一覧لسط Margin OLDZurquick_ALPGAاظאס_CGARACTERllä آلاف Nachfrage echoes Chicago 때문SubLETED Bt evaluated nhưng اسک copii интенсивuling asociCertain.ceil тяжParameteri the פתר Buddh ftzisայ بد პირობ endowed SU Moms leaf nyaman очищ ured Ornamentيين underwear améli машине الشركة."";",
37/37,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/37,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
37/37,R2.6,(G (speed <= 10)),speed ≤ 10,False
32/37,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/38,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
35/38,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
32/38,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
30/38,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
36/38,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
38/38,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/38,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
38/38,R2.6,(G (speed <= 10)),¬(speed > 10),False
33/38,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
15/39,R1,(G (battery > 0)),G (batteryFull ∨ ¬recharge),False
36/39,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
33/39,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
31/39,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
37/39,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
39/39,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
18/39,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),(start = s0) S (currentPosition = initialPosition),False
39/39,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
34/39,R3.5,(G (atGoal -> (currentPosition = goal))),G(atGoal → (currentPosition = goal)),True
16/40,R1,(G (battery > 0)),G(battery > 0),True
37/40,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
34/40,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
32/40,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
38/40,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
40/40,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
19/40,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
40/40,R2.6,(G (speed <= 10)),speed ≤ 10,False
34/40,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal) ∧ (¬atGoal → currentPosition ≠ goal),False
17/41,R1,(G (battery > 0)),G (battery > 0),True
38/41,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
35/41,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
33/41,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
39/41,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
41/41,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
19/41,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
41/41,R2.6,(G (speed <= 10)),speed ≤ 10,False
35/41,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
18/42,R1,(G (battery > 0)),G(battery > 0),True
39/42,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
36/42,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
34/42,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
40/42,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
42/42,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
20/42,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
42/42,R2.6,(G (speed <= 10)),speed ≤ 10,False
36/42,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
18/43,R1,(G (battery > 0)),G(batteryFull ∨ ¬recharge),False
40/43,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
37/43,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
35/43,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
41/43,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
43/43,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
20/43,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
43/43,R2.6,(G (speed <= 10)),¬(speed > 10),False
37/43,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
18/44,R1,(G (battery > 0)),G (pre_battery > 0),False
41/44,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
38/44,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
36/44,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
42/44,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
44/44,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
21/44,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
44/44,R2.6,(G (speed <= 10)),speed ≤ 10,False
38/44,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
19/45,R1,(G (battery > 0)),G (battery > 0),True
42/45,R1.1,(G (chargePosition = x)),G (chargePosition = x),True
39/45,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
37/45,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
43/45,R2.1,(G (initialPosition = y)),G (initialPosition = y),True
45/45,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
22/45,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
45/45,R2.6,(G (speed <= 10)),speed ≤ 10,False
39/45,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/46,R1,(G (battery > 0)),G (pre_battery > 0),False
43/46,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
40/46,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
38/46,R2,(G (! Obstacle_currentPosition)),G (¬Obstacle_currentPosition),True
44/46,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
46/46,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
23/46,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
46/46,R2.6,(G (speed <= 10)),speed ≤ 10,False
40/46,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
19/47,R1,(G (battery > 0)),G (pre_battery > 0),False
44/47,R1.1,(G (chargePosition = x)),G (x = chargePosition),True
41/47,R1.2,(G (recharge -> (goal = chargePosition))),G (recharge → goal = chargePosition),True
39/47,R2,(G (! Obstacle_currentPosition)),G ¬Obstacle_currentPosition,True
45/47,R2.1,(G (initialPosition = y)),G (y = initialPosition),True
47/47,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
24/47,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),start = s0,True
47/47,R2.6,(G (speed <= 10)),speed ≤ 10,False
41/47,R3.5,(G (atGoal -> (currentPosition = goal))),atGoal → (currentPosition = goal),False
20/48,R1,(G (battery > 0)),G(battery > 0),True
45/48,R1.1,(G (chargePosition = x)),G(x = chargePosition),True
42/48,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
39/48,R2,(G (! Obstacle_currentPosition)),G(currentPosition ≠ obstacle),False
46/48,R2.1,(G (initialPosition = y)),G(y = initialPosition),True
48/48,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPosition = currentPhysicalPosition,False
24/48,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
48/48,R2.6,(G (speed <= 10)),speed ≤ 10,False
42/48,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → currentPosition = goal),False
21/49,R1,(G (battery > 0)),G(battery > 0),True
46/49,R1.1,(G (chargePosition = x)),G(chargePosition = x),True
43/49,R1.2,(G (recharge -> (goal = chargePosition))),G(recharge → goal = chargePosition),True
40/49,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
47/49,R2.1,(G (initialPosition = y)),G(initialPosition = y),True
49/49,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/49,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),initialPosition = y,False
49/49,R2.6,(G (speed <= 10)),¬(speed > 10),False
43/49,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
22/50,R1,(G (battery > 0)),G(battery > 0),True
46/50,R1.1,(G (chargePosition = x)),G(chargePosition = Y(chargePosition)),
44/50,R1.2,(G (recharge -> (goal = chargePosition))),O(recharge) → (goal = chargePosition),False
41/50,R2,(G (! Obstacle_currentPosition)),G(¬Obstacle_currentPosition),True
47/50,R2.1,(G (initialPosition = y)),G(initialPosition = Y(initialPosition)),
50/50,R2.2,(G (currentPosition = currentPhysicalPosition)),currentPhysicalPosition = currentPosition,False
24/50,R2.2.1,(G ((! (Y TRUE)) -> (start = s0))),O(currentPosition = initialPosition),False
50/50,R2.6,(G (speed <= 10)),G(speed ≤ 10),True
44/50,R3.5,(G (atGoal -> (currentPosition = goal))),(atGoal → (currentPosition = goal)),False
